,selic,usd_brl,ibc_br,ipca_mom,pib_yoy,selic_change,usd_ret,usd_vol_20d,ibc_br_yoy,ipca_12m,juro_real
2010-07-29,0.1075,1.7635,99.41933,31.110500000000002,0.053,0.0,-0.0003968591485598325,0.003624047384614765,0.0,0.0,0.1075
2010-07-30,0.1075,1.7564,99.41933,31.110500000000002,0.053,0.0,-0.004034210988544412,0.0037460805530428187,0.0,0.0,0.1075
2010-07-31,0.1075,1.7564,99.41933,31.110500000000002,0.053,0.0,0.0,0.0037460805530428187,0.0,0.0,0.1075
2010-08-01,0.1075,1.7564,99.35391,31.1229,0.053,0.0,0.0,0.0036205328745946806,0.0,0.0,0.1075
2010-08-02,0.1075,1.7481,99.35391,31.1229,0.053,0.0,-0.004736775870424201,0.003451013583568713,0.0,0.0,0.1075
2010-08-03,0.1075,1.7586,99.35391,31.1229,0.053,0.0,0.005988554127763482,0.003287584769526111,0.0,0.0,0.1075
2010-08-04,0.1075,1.7555,99.35391,31.1229,0.053,0.0,-0.0017643213364147274,0.0032688372706615853,0.0,0.0,0.1075
2010-08-05,0.1075,1.7527,99.35391,31.1229,0.053,0.0,-0.001596260529356679,0.002942308448434401,0.0,0.0,0.1075
2010-08-06,0.1075,1.7558,99.35391,31.1229,0.053,0.0,0.0017671374129780784,0.002991438600688507,0.0,0.0,0.1075
2010-08-07,0.1075,1.7558,99.35391,31.1229,0.053,0.0,0.0,0.002991438600688507,0.0,0.0,0.1075
2010-08-08,0.1075,1.7558,99.35391,31.1229,0.053,0.0,0.0,0.0028363882586218054,0.0,0.0,0.1075
2010-08-09,0.1075,1.7529,99.35391,31.1229,0.053,0.0,-0.0016530342636074179,0.0027961608921716944,0.0,0.0,0.1075
2010-08-10,0.1075,1.7568,99.35391,31.1229,0.053,0.0,0.0022224130867104976,0.002857449971309253,0.0,0.0,0.1075
2010-08-11,0.1075,1.7655,99.35391,31.1229,0.053,0.0,0.004939964053229672,0.0025665608469533493,0.0,0.0,0.1075
2010-08-12,0.1075,1.7723,99.35391,31.1229,0.053,0.0,0.003844201692652768,0.002690870819642259,0.0,0.0,0.1075
2010-08-13,0.1075,1.7708,99.35391,31.1229,0.053,0.0,-0.0008467162031080346,0.0027028484546429334,0.0,0.0,0.1075
2010-08-14,0.1075,1.7708,99.35391,31.1229,0.053,0.0,0.0,0.0027028484546429334,0.0,0.0,0.1075
2010-08-15,0.1075,1.7708,99.35391,31.1229,0.053,0.0,0.0,0.0026290490292465193,0.0,0.0,0.1075
2010-08-16,0.1075,1.7631,99.35391,31.1229,0.053,0.0,-0.00435779857127153,0.0028118497029970034,0.0,0.0,0.1075
2010-08-17,0.1075,1.752,99.35391,31.1229,0.053,0.0,-0.006315630790377611,0.003141868504889374,0.0,0.0,0.1075
2010-08-18,0.1075,1.7505,99.35391,31.1229,0.053,0.0,-0.0008565311016164693,0.0031439333216869408,0.0,0.0,0.1075
2010-08-19,0.1075,1.7576,99.35391,31.1229,0.053,0.0,0.004047780675680153,0.0031674797524539776,0.0,0.0,0.1075
2010-08-20,0.1075,1.7589,99.35391,31.1229,0.053,0.0,0.0007393715678784486,0.0031713725294131153,0.0,0.0,0.1075
2010-08-21,0.1075,1.7589,99.35391,31.1229,0.053,0.0,0.0,0.0031713725294131153,0.0,0.0,0.1075
2010-08-22,0.1075,1.7589,99.35391,31.1229,0.053,0.0,0.0,0.002963478002633379,0.0,0.0,0.1075
2010-08-23,0.1075,1.7579,99.35391,31.1229,0.053,0.0,-0.0005686988324336821,0.0026478520818182492,0.0,0.0,0.1075
2010-08-24,0.1075,1.7719,99.35391,31.1229,0.053,0.0,0.007932502358178408,0.003151504984519627,0.0,0.0,0.1075
2010-08-25,0.1075,1.766,99.35391,31.1229,0.053,0.0,-0.0033353150001183703,0.003234272449780271,0.0,0.0,0.1075
2010-08-26,0.1075,1.7588,99.35391,31.1229,0.053,0.0,-0.004085343857250275,0.0033641202726287494,0.0,0.0,0.1075
2010-08-27,0.1075,1.7536,99.35391,31.1229,0.053,0.0,-0.0029609405529585834,0.003432530835747317,0.0,0.0,0.1075
2010-08-28,0.1075,1.7536,99.35391,31.1229,0.053,0.0,0.0,0.003432530835747317,0.0,0.0,0.1075
2010-08-29,0.1075,1.7536,99.35391,31.1229,0.053,0.0,0.0,0.0034120621628794764,0.0,0.0,0.1075
2010-08-30,0.1075,1.7583,99.35391,31.1229,0.053,0.0,0.0026766153967967493,0.003428962529278607,0.0,0.0,0.1075
2010-08-31,0.1075,1.7552,99.35391,31.1229,0.053,0.0,-0.0017646226295273582,0.0032479400822504737,0.0,0.0,0.1075
2010-09-01,0.1075,1.7433,97.8898,31.2629,0.053,0.0,-0.006802941771796202,0.0034030748483522087,0.0,0.0,0.1075
2010-09-02,0.1075,1.7359,97.8898,31.2629,0.053,0.0,-0.004253857874666199,0.0034884335477847104,0.0,0.0,0.1075
2010-09-03,0.1075,1.7273,97.8898,31.2629,0.053,0.0,-0.00496651517526473,0.0035891731234643652,0.0,0.0,0.1075
2010-09-04,0.1075,1.7273,97.8898,31.2629,0.053,0.0,0.0,0.0035891731234643652,0.0,0.0,0.1075
2010-09-05,0.1075,1.7273,97.8898,31.2629,0.053,0.0,0.0,0.0035218107342863078,0.0,0.0,0.1075
2010-09-06,0.1075,1.7251,97.8898,31.2629,0.053,0.0,-0.0012744758995401474,0.0032964717181517282,0.0,0.0,0.1075
2010-09-07,0.1075,1.7251,97.8898,31.2629,0.053,0.0,0.0,0.0033008991630940512,0.0,0.0,0.1075
2010-09-08,0.1075,1.7223,97.8898,31.2629,0.053,0.0,-0.001624412957997871,0.0031066782204754954,0.0,0.0,0.1075
2010-09-09,0.1075,1.723,97.8898,31.2629,0.053,0.0,0.00040635068622899007,0.003097662898705014,0.0,0.0,0.1075
2010-09-10,0.1075,1.7178,97.8898,31.2629,0.053,0.0,-0.003022555195805354,0.0031183736633406756,0.0,0.0,0.1075
2010-09-11,0.1075,1.7178,97.8898,31.2629,0.053,0.0,0.0,0.0031183736633406756,0.0,0.0,0.1075
2010-09-12,0.1075,1.7178,97.8898,31.2629,0.053,0.0,0.0,0.0031268437595522716,0.0,0.0,0.1075
2010-09-13,0.1075,1.7166,97.8898,31.2629,0.053,0.0,-0.0006988120480047944,0.002290569348999355,0.0,0.0,0.1075
2010-09-14,0.1075,1.7068,97.8898,31.2629,0.053,0.0,-0.005725317970274587,0.0024438843528078085,0.0,0.0,0.1075
2010-09-15,0.1075,1.7161,97.8898,31.2629,0.053,0.0,0.005434002094412355,0.0028492311312886326,0.0,0.0,0.1075
2010-09-16,0.1075,1.7176,97.8898,31.2629,0.053,0.0,0.0008736931563138217,0.0028555555968211178,0.0,0.0,0.1075
2010-09-17,0.1075,1.7158,97.8898,31.2629,0.053,0.0,-0.0010485234257064549,0.002845118186758102,0.0,0.0,0.1075
2010-09-18,0.1075,1.7158,97.8898,31.2629,0.053,0.0,0.0,0.002845118186758102,0.0,0.0,0.1075
2010-09-19,0.1075,1.7158,97.8898,31.2629,0.053,0.0,0.0,0.002718785103496003,0.0,0.0,0.1075
2010-09-20,0.1075,1.7208,97.8898,31.2629,0.053,0.0,0.0029098548146555925,0.002866708984768593,0.0,0.0,0.1075
2010-09-21,0.1075,1.7247,97.8898,31.2629,0.053,0.0,0.002263823343834527,0.0026038763369233817,0.0,0.0,0.1075
2010-09-22,0.1075,1.7176,97.8898,31.2629,0.053,0.0,-0.004125154732783595,0.002594346999327419,0.0,0.0,0.1075
2010-09-23,0.1075,1.7186,97.8898,31.2629,0.053,0.0,0.0005820383145512732,0.002383006118404611,0.0,0.0,0.1075
2010-09-24,0.1075,1.7112,97.8898,31.2629,0.053,0.0,-0.00431512711092668,0.0025485396426094993,0.0,0.0,0.1075
2010-09-25,0.1075,1.7112,97.8898,31.2629,0.053,0.0,0.0,0.0025485396426094993,0.0,0.0,0.1075
2010-09-26,0.1075,1.7112,97.8898,31.2629,0.053,0.0,0.0,0.00254324726624883,0.0,0.0,0.1075
2010-09-27,0.1075,1.7092,97.8898,31.2629,0.053,0.0,-0.0011694539983260106,0.002546898663413172,0.0,0.0,0.1075
2010-09-28,0.1075,1.7085,97.8898,31.2629,0.053,0.0,-0.0004096322145234033,0.00253218542480195,0.0,0.0,0.1075
2010-09-29,0.1075,1.7045,97.8898,31.2629,0.053,0.0,-0.00234397997738879,0.0025604852835758455,0.0,0.0,0.1075
2010-09-30,0.1075,1.6934,97.8898,31.2629,0.053,0.0,-0.006533470369780935,0.0028442888106827023,0.0,0.0,0.1075
2010-10-01,0.1075,1.6804,97.79701,31.4974,0.075,0.0,-0.0077064819129499,0.0032371611090643566,0.0,0.0,0.1075
2010-10-02,0.1075,1.6804,97.79701,31.4974,0.075,0.0,0.0,0.0032371611090643566,0.0,0.0,0.1075
2010-10-03,0.1075,1.6804,97.79701,31.4974,0.075,0.0,0.0,0.00324548704187537,0.0,0.0,0.1075
2010-10-04,0.1075,1.6874,97.79701,31.4974,0.075,0.0,0.004157022436299342,0.0032510081612730766,0.0,0.0,0.1075
2010-10-05,0.1075,1.68,97.79701,31.4974,0.075,0.0,-0.004395089334221791,0.0030308405076255474,0.0,0.0,0.1075
2010-10-06,0.1075,1.675,97.79701,31.4974,0.075,0.0,-0.0029806281381377893,0.003023743164183303,0.0,0.0,0.1075
2010-10-07,0.1075,1.6769,97.79701,31.4974,0.075,0.0,0.001133685493897137,0.003070622651865416,0.0,0.0,0.1075
2010-10-08,0.1075,1.6796,97.79701,31.4974,0.075,0.0,0.001608819056974249,0.0031228703823945295,0.0,0.0,0.1075
2010-10-09,0.1075,1.6796,97.79701,31.4974,0.075,0.0,0.0,0.0031228703823945295,0.0,0.0,0.1075
2010-10-10,0.1075,1.6796,97.79701,31.4974,0.075,0.0,0.0,0.0029929614145021237,0.0,0.0,0.1075
2010-10-11,0.1075,1.664,97.79701,31.4974,0.075,0.0,-0.009331327428884305,0.003382039897966001,0.0,0.0,0.1075
2010-10-12,0.1075,1.664,97.79701,31.4974,0.075,0.0,0.0,0.0033579274859218897,0.0,0.0,0.1075
2010-10-13,0.1075,1.6546,97.79701,31.4974,0.075,0.0,-0.005665054625071335,0.003435381542471548,0.0,0.0,0.1075
2010-10-14,0.1075,1.6588,97.79701,31.4974,0.075,0.0,0.0025351616161437577,0.0035220569484418402,0.0,0.0,0.1075
2010-10-15,0.1075,1.6596,97.79701,31.4974,0.075,0.0,0.00048216008648656225,0.0035348878551225505,0.0,0.0,0.1075
2010-10-16,0.1075,1.6596,97.79701,31.4974,0.075,0.0,0.0,0.0035348878551225505,0.0,0.0,0.1075
2010-10-17,0.1075,1.6596,97.79701,31.4974,0.075,0.0,0.0,0.0035508180879254636,0.0,0.0,0.1075
2010-10-18,0.1075,1.6678,97.79701,31.4974,0.075,0.0,0.00492878319417203,0.0038249805296368053,0.0,0.0,0.1075
2010-10-19,0.1075,1.686,97.79701,31.4974,0.075,0.0,0.010853466908915841,0.004664499120143854,0.0,0.0,0.1075
2010-10-20,0.1075,1.6727,97.79701,31.4974,0.075,0.0,-0.007919772243837636,0.004767328998120043,0.0,0.0,0.1075
2010-10-21,0.1075,1.6889,97.79701,31.4974,0.075,0.0,0.009638342105912622,0.004982176442485631,0.0,0.0,0.1075
2010-10-22,0.1075,1.6989,97.79701,31.4974,0.075,0.0,0.0059035533639934,0.005138862389582723,0.0,0.0,0.1075
2010-10-23,0.1075,1.6989,97.79701,31.4974,0.075,0.0,0.0,0.005138862389582723,0.0,0.0,0.1075
2010-10-24,0.1075,1.6989,97.79701,31.4974,0.075,0.0,0.0,0.005068773982333134,0.0,0.0,0.1075
2010-10-25,0.1075,1.7018,97.79701,31.4974,0.075,0.0,0.0017055316275879063,0.004951047046458452,0.0,0.0,0.1075
2010-10-26,0.1075,1.7037,97.79701,31.4974,0.075,0.0,0.001115842136039604,0.004877363996688027,0.0,0.0,0.1075
2010-10-27,0.1075,1.7069,97.79701,31.4974,0.075,0.0,0.0018765032187908024,0.004882467866860963,0.0,0.0,0.1075
2010-10-28,0.1075,1.7104,97.79701,31.4974,0.075,0.0,0.002048401500493467,0.004886877580641454,0.0,0.0,0.1075
2010-10-29,0.1075,1.7006,97.79701,31.4974,0.075,0.0,-0.0057461313190886815,0.005107057223694805,0.0,0.0,0.1075
2010-10-30,0.1075,1.7006,97.79701,31.4974,0.075,0.0,0.0,0.005107057223694805,0.0,0.0,0.1075
2010-10-31,0.1075,1.7006,97.79701,31.4974,0.075,0.0,0.0,0.0045453080340745996,0.0,0.0,0.1075
2010-11-01,0.1075,1.7036,98.04411,31.7588,0.075,0.0,0.0017625290973662946,0.004540189908096934,0.0,0.0,0.1075
2010-11-02,0.1075,1.7036,98.04411,31.7588,0.075,0.0,0.0,0.004258933991672356,0.0,0.0,0.1075
2010-11-03,0.1075,1.6929,98.04411,31.7588,0.075,0.0,-0.006300624405854342,0.004587086048488403,0.0,0.0,0.1075
2010-11-04,0.1075,1.6811,98.04411,31.7588,0.075,0.0,-0.006994693604191164,0.004925221034894417,0.0,0.0,0.1075
2010-11-05,0.1075,1.6793,98.04411,31.7588,0.075,0.0,-0.0010713011380507544,0.004938396791308936,0.0,0.0,0.1075
2010-11-06,0.1075,1.6793,98.04411,31.7588,0.075,0.0,0.0,0.004938396791308936,0.0,0.0,0.1075
2010-11-07,0.1075,1.6793,98.04411,31.7588,0.075,0.0,0.0,0.00483232602736733,0.0,0.0,0.1075
2010-11-08,0.1075,1.6962,98.04411,31.7588,0.075,0.0,0.010013415026637494,0.004738914088778729,0.0,0.0,0.1075
2010-11-09,0.1075,1.6962,98.04411,31.7588,0.075,0.0,0.0,0.004328929671440612,0.0,0.0,0.1075
2010-11-10,0.1075,1.7062,98.04411,31.7588,0.075,0.0,0.005878220546994819,0.003988455750890706,0.0,0.0,0.1075
2010-11-11,0.1075,1.717,98.04411,31.7588,0.075,0.0,0.006309906422881319,0.004018302878621171,0.0,0.0,0.1075
2010-11-12,0.1075,1.719,98.04411,31.7588,0.075,0.0,0.0011641444853738039,0.004018654917479679,0.0,0.0,0.1075
2010-11-13,0.1075,1.719,98.04411,31.7588,0.075,0.0,0.0,0.004018654917479679,0.0,0.0,0.1075
2010-11-14,0.1075,1.719,98.04411,31.7588,0.075,0.0,0.0,0.0040117844966274865,0.0,0.0,0.1075
2010-11-15,0.1075,1.719,98.04411,31.7588,0.075,0.0,0.0,0.004010569179635881,0.0,0.0,0.1075
2010-11-16,0.1075,1.7287,98.04411,31.7588,0.075,0.0,0.005626954545891786,0.004165608911273448,0.0,0.0,0.1075
2010-11-17,0.1075,1.729,98.04411,31.7588,0.075,0.0,0.0001735257545495441,0.004153194269967178,0.0,0.0,0.1075
2010-11-18,0.1075,1.7135,98.04411,31.7588,0.075,0.0,-0.009005144368626976,0.004465068530284905,0.0,0.0,0.1075
2010-11-19,0.1075,1.7181,98.04411,31.7588,0.075,0.0,0.0026809667532577425,0.004493282224176834,0.0,0.0,0.1075
2010-11-20,0.1075,1.7181,98.04411,31.7588,0.075,0.0,0.0,0.004493282224176834,0.0,0.0,0.1075
2010-11-21,0.1075,1.7181,98.04411,31.7588,0.075,0.0,0.0,0.00448473870050757,0.0,0.0,0.1075
2010-11-22,0.1075,1.7227,98.04411,31.7588,0.075,0.0,0.002673798384402205,0.004511216068218027,0.0,0.0,0.1075
2010-11-23,0.1075,1.7328,98.04411,31.7588,0.075,0.0,0.005845769794402779,0.0043542268055414175,0.0,0.0,0.1075
2010-11-24,0.1075,1.7239,98.04411,31.7588,0.075,0.0,-0.005149431345793161,0.0041886346418183945,0.0,0.0,0.1075
2010-11-25,0.1075,1.7198,98.04411,31.7588,0.075,0.0,-0.0023811609241367894,0.004236918525377377,0.0,0.0,0.1075
2010-11-26,0.1075,1.729,98.04411,31.7588,0.075,0.0,0.005335201706494429,0.004324988293598797,0.0,0.0,0.1075
2010-11-27,0.1075,1.729,98.04411,31.7588,0.075,0.0,0.0,0.004324988293598797,0.0,0.0,0.1075
2010-11-28,0.1075,1.729,98.04411,31.7588,0.075,0.0,0.0,0.003834252413291834,0.0,0.0,0.1075
2010-11-29,0.1075,1.7263,98.04411,31.7588,0.075,0.0,-0.0015628168607873473,0.003870548994506436,0.0,0.0,0.1075
2010-11-30,0.1075,1.7153,98.04411,31.7588,0.075,0.0,-0.006392397406723818,0.004006617174712401,0.0,0.0,0.1075
2010-12-01,0.1075,1.7044,95.94389,31.9589,0.075,0.0,-0.006374849790022407,0.0040035031051233105,0.0,0.0,0.1075
2010-12-02,0.1075,1.7021,95.94389,31.9589,0.075,0.0,-0.001350359811829575,0.0039923134364182,0.0,0.0,0.1075
2010-12-03,0.1075,1.6909,95.94389,31.9589,0.075,0.0,-0.006601851269543872,0.004215980820477628,0.0,0.0,0.1075
2010-12-04,0.1075,1.6909,95.94389,31.9589,0.075,0.0,0.0,0.004215980820477628,0.0,0.0,0.1075
2010-12-05,0.1075,1.6909,95.94389,31.9589,0.075,0.0,0.0,0.004215980820477628,0.0,0.0,0.1075
2010-12-06,0.1075,1.6828,95.94389,31.9589,0.075,0.0,-0.004801858828017622,0.004016309240384851,0.0,0.0,0.1075
2010-12-07,0.1075,1.6731,95.94389,31.9589,0.075,0.0,-0.005780879652748115,0.004117204611541115,0.0,0.0,0.1075
2010-12-08,0.1075,1.6884,95.94389,31.9589,0.075,0.0,0.009103141844725974,0.004394782041310268,0.0,0.0,0.1075
2010-12-09,0.1075,1.7016,95.94389,31.9589,0.075,0.0,0.0077876499776837645,0.004738753259401524,0.0,0.0,0.1075
2010-12-10,0.1075,1.7109,95.94389,31.9589,0.075,0.0,0.005450562944575555,0.004921183471972861,0.0,0.0,0.1075
2010-12-11,0.1075,1.7109,95.94389,31.9589,0.075,0.0,0.0,0.004921183471972861,0.0,0.0,0.1075
2010-12-12,0.1075,1.7109,95.94389,31.9589,0.075,0.0,0.0,0.004874819155762213,0.0,0.0,0.1075
2010-12-13,0.1075,1.7019,95.94389,31.9589,0.075,0.0,-0.005274273829971785,0.004764630812100359,0.0,0.0,0.1075
2010-12-14,0.1075,1.6941,95.94389,31.9589,0.075,0.0,-0.0045936476537305005,0.00474009759562692,0.0,0.0,0.1075
2010-12-15,0.1075,1.698,95.94389,31.9589,0.075,0.0,0.0022994615243918694,0.00477706151500064,0.0,0.0,0.1075
2010-12-16,0.1075,1.702,95.94389,31.9589,0.075,0.0,0.002352942262026836,0.004624925834179917,0.0,0.0,0.1075
2010-12-17,0.1075,1.709,95.94389,31.9589,0.075,0.0,0.004104373982271451,0.004751024147941094,0.0,0.0,0.1075
2010-12-18,0.1075,1.709,95.94389,31.9589,0.075,0.0,0.0,0.004751024147941094,0.0,0.0,0.1075
2010-12-19,0.1075,1.709,95.94389,31.9589,0.075,0.0,0.0,0.00474688911331002,0.0,0.0,0.1075
2010-12-20,0.1075,1.7074,95.94389,31.9589,0.075,0.0,-0.0009366585393849085,0.0045430543371803725,0.0,0.0,0.1075
2010-12-21,0.1075,1.6966,95.94389,31.9589,0.075,0.0,-0.0063454972025715674,0.004540969309946102,0.0,0.0,0.1075
2010-12-22,0.1075,1.6938,95.94389,31.9589,0.075,0.0,-0.0016517228861358082,0.004545382776043434,0.0,0.0,0.1075
2010-12-23,0.1075,1.6976,95.94389,31.9589,0.075,0.0,0.0022409633722200546,0.004318868580464854,0.0,0.0,0.1075
2010-12-24,0.1075,1.6895,95.94389,31.9589,0.075,0.0,-0.004782861705374037,0.004460488988734559,0.0,0.0,0.1075
2010-12-25,0.1075,1.6895,95.94389,31.9589,0.075,0.0,0.0,0.004460488988734559,0.0,0.0,0.1075
2010-12-26,0.1075,1.6895,95.94389,31.9589,0.075,0.0,0.0,0.004317713075314906,0.0,0.0,0.1075
2010-12-27,0.1075,1.6914,95.94389,31.9589,0.075,0.0,0.001123961193777231,0.004084163765242034,0.0,0.0,0.1075
2010-12-28,0.1075,1.6858,95.94389,31.9589,0.075,0.0,-0.003316359784740094,0.003633591481988556,0.0,0.0,0.1075
2010-12-29,0.1075,1.678,95.94389,31.9589,0.075,0.0,-0.004637620536230285,0.0032612764087803646,0.0,0.0,0.1075
2010-12-30,0.1075,1.6654,95.94389,31.9589,0.075,0.0,-0.007537273225432479,0.0032655370144716593,0.0,0.0,0.1075
2010-12-31,0.1075,1.6654,95.94389,31.9589,0.075,0.0,0.0,0.0032655370144716593,0.0,0.0,0.1075
2011-01-01,0.1075,1.6654,93.1191,32.2242,0.075,0.0,0.0,0.0032655370144716593,0.05447792250440919,0.0,0.1075
2011-01-02,0.1075,1.6654,93.1191,32.2242,0.075,0.0,0.0,0.0031423962968960685,0.05447792250440919,0.0,0.1075
2011-01-03,0.1075,1.6502,93.1191,32.2242,0.075,0.0,-0.009168842131476194,0.0035512702581200527,0.05447792250440919,0.0,0.1075
2011-01-04,0.1075,1.6548,93.1191,32.2242,0.075,0.0,0.0027836629170136895,0.0035787361712944356,0.05447792250440919,0.0,0.1075
2011-01-05,0.1075,1.6705,93.1191,32.2242,0.075,0.0,0.009442827209554822,0.0042471558196536825,0.05447792250440919,0.0,0.1075
2011-01-06,0.1075,1.6849,93.1191,32.2242,0.075,0.0,0.008583232047528316,0.004627823591244682,0.05447792250440919,0.0,0.1075
2011-01-07,0.1075,1.6853,93.1191,32.2242,0.075,0.0,0.00023737463763462215,0.004630044480733172,0.05447792250440919,0.0,0.1075
2011-01-08,0.1075,1.6853,93.1191,32.2242,0.075,0.0,0.0,0.004630044480733172,0.05447792250440919,0.0,0.1075
2011-01-09,0.1075,1.6853,93.1191,32.2242,0.075,0.0,0.0,0.004632242588554615,0.05447792250440919,0.0,0.1075
2011-01-10,0.1075,1.6904,93.1191,32.2242,0.075,0.0,0.003021597819872718,0.004497817888327368,0.05447792250440919,0.0,0.1075
2011-01-11,0.1075,1.6879,93.1191,32.2242,0.075,0.0,-0.0014800346069647548,0.004495030270983485,0.05447792250440919,0.0,0.1075
2011-01-12,0.1075,1.6765,93.1191,32.2242,0.075,0.0,-0.006776865788598816,0.004688125648207509,0.05447792250440919,0.0,0.1075
2011-01-13,0.1075,1.6693,93.1191,32.2242,0.075,0.0,-0.0043039100449408785,0.004666946258056115,0.05447792250440919,0.0,0.1075
2011-01-14,0.1075,1.6835,93.1191,32.2242,0.075,0.0,0.008470582739786738,0.005089613895097719,0.05447792250440919,0.0,0.1075
2011-01-15,0.1075,1.6835,93.1191,32.2242,0.075,0.0,0.0,0.005089613895097719,0.05447792250440919,0.0,0.1075
2011-01-16,0.1075,1.6835,93.1191,32.2242,0.075,0.0,0.0,0.0050806801305579114,0.05447792250440919,0.0,0.1075
2011-01-17,0.1075,1.681,93.1191,32.2242,0.075,0.0,-0.001486105192513497,0.005038548941442719,0.05447792250440919,0.0,0.1075
2011-01-18,0.1075,1.6737,93.1191,32.2242,0.075,0.0,-0.004352109889023254,0.00502553062645119,0.05447792250440919,0.0,0.1075
2011-01-19,0.1075,1.6706,93.1191,32.2242,0.075,0.0,-0.0018539011977863808,0.004736937191984098,0.05447792250440919,0.0,0.1075
2011-01-20,0.1125,1.6707,93.1191,32.2242,0.075,0.0050000000000000044,5.9856941926603376e-05,0.004736852433250427,0.05447792250440919,0.0,0.1125
2011-01-21,0.1125,1.6715,93.1191,32.2242,0.075,0.0,0.0004787265964205989,0.004737216925438241,0.05447792250440919,0.0,0.1125
2011-01-22,0.1125,1.6715,93.1191,32.2242,0.075,0.0,0.0,0.004737216925438241,0.05447792250440919,0.0,0.1125
2011-01-23,0.1125,1.6715,93.1191,32.2242,0.075,0.0,0.0,0.0041974929694984535,0.05447792250440919,0.0,0.1125
2011-01-24,0.1125,1.6723,93.1191,32.2242,0.075,0.0,0.0004784975269237241,0.004167107087323403,0.05447792250440919,0.0,0.1125
2011-01-25,0.1125,1.6737,93.1191,32.2242,0.075,0.0,0.0008368201325152816,0.0036041955294480767,0.05447792250440919,0.0,0.1125
2011-01-26,0.1125,1.6684,93.1191,32.2242,0.075,0.0,-0.0031716611968020565,0.0030654490179925363,0.05447792250440919,0.0,0.1125
2011-01-27,0.1125,1.6712,93.1191,32.2242,0.075,0.0,0.0016768479195657616,0.003100178675712697,0.05447792250440919,0.0,0.1125
2011-01-28,0.1125,1.6774,93.1191,32.2242,0.075,0.0,0.003703044307955116,0.0032342666147222865,0.05447792250440919,0.0,0.1125
2011-01-29,0.1125,1.6774,93.1191,32.2242,0.075,0.0,0.0,0.0032342666147222865,0.05447792250440919,0.0,0.1125
2011-01-30,0.1125,1.6774,93.1191,32.2242,0.075,0.0,0.0,0.003143437959937041,0.05447792250440919,0.0,0.1125
2011-01-31,0.1125,1.6726,93.1191,32.2242,0.075,0.0,-0.0028656736028857513,0.0031838298874702882,0.05447792250440919,0.0,0.1125
2011-02-01,0.1125,1.6623,95.58846,32.482,0.075,0.0,-0.006177116406011678,0.003123406350206083,0.06718280190294057,0.0,0.1125
2011-02-02,0.1125,1.6663,95.58846,32.482,0.075,0.0,0.0024034140031640567,0.0030441172133789858,0.06718280190294057,0.0,0.1125
2011-02-03,0.1125,1.6689,95.58846,32.482,0.075,0.0,0.0015591272047794707,0.002329612803058256,0.06718280190294057,0.0,0.1125
2011-02-04,0.1125,1.673,95.58846,32.482,0.075,0.0,0.0024536952374668098,0.0024167358959021447,0.06718280190294057,0.0,0.1125
2011-02-05,0.1125,1.673,95.58846,32.482,0.075,0.0,0.0,0.0024167358959021447,0.06718280190294057,0.0,0.1125
2011-02-06,0.1125,1.673,95.58846,32.482,0.075,0.0,0.0,0.0024015618673172943,0.06718280190294057,0.0,0.1125
2011-02-07,0.1125,1.6768,95.58846,32.482,0.075,0.0,0.0022687931398989794,0.0022566357082492716,0.06718280190294057,0.0,0.1125
2011-02-08,0.1125,1.6703,95.58846,32.482,0.075,0.0,-0.003883964130821179,0.0023904802071719527,0.06718280190294057,0.0,0.1125
2011-02-09,0.1125,1.6635,95.58846,32.482,0.075,0.0,-0.004079434537370478,0.0025575553180410934,0.06718280190294057,0.0,0.1125
2011-02-10,0.1125,1.6672,95.58846,32.482,0.075,0.0,0.0022217561005164425,0.0026115996560400557,0.06718280190294057,0.0,0.1125
2011-02-11,0.1125,1.6671,95.58846,32.482,0.075,0.0,-5.99826050624884e-05,0.002611478406425257,0.06718280190294057,0.0,0.1125
2011-02-12,0.1125,1.6671,95.58846,32.482,0.075,0.0,0.0,0.002611478406425257,0.06718280190294057,0.0,0.1125
2011-02-13,0.1125,1.6671,95.58846,32.482,0.075,0.0,0.0,0.0026077822585862747,0.06718280190294057,0.0,0.1125
2011-02-14,0.1125,1.6673,95.58846,32.482,0.075,0.0,0.00011996161242797766,0.002598331576890461,0.06718280190294057,0.0,0.1125
2011-02-15,0.1125,1.6674,95.58846,32.482,0.075,0.0,5.9975410099824055e-05,0.0025019498035477356,0.06718280190294057,0.0,0.1125
2011-02-16,0.1125,1.6696,95.58846,32.482,0.075,0.0,0.0013185497864779147,0.0024903408907901016,0.06718280190294057,0.0,0.1125
